train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y
0.6268764138221741,0.5971497297286987,0.014527633786201477,0.06225986406207085,0.38998186588287354,0.09891363978385925,0.6423764824867249,0.3743377923965454,0.25060534477233887,0.43584179878234863,0.8907880187034607,-39.0
0.403061181306839,0.33570781350135803,0.9822186827659607,0.8124037384986877,0.5698225498199463,0.58247309923172,0.07674200087785721,0.9673621654510498,0.8634101152420044,0.5414026975631714,0.2892245054244995,-38.035423278808594
0.02303214743733406,0.823054313659668,0.3453332483768463,0.41750943660736084,0.8369641900062561,0.9760593175888062,0.8788707256317139,0.5702139139175415,0.6254362463951111,0.7764077186584473,0.046692151576280594,-38.463340759277344
0.914923906326294,0.9097868204116821,0.83437579870224,0.5181533694267273,0.053439654409885406,0.14999380707740784,0.7566931247711182,0.6368861198425293,0.542316198348999,0.6674992442131042,0.1530183106660843,-38.0750732421875
0.3111555874347687,0.6349282264709473,0.5557623505592346,0.8816542625427246,0.7196146249771118,0.7769868969917297,0.5204128623008728,0.4263901710510254,0.4176945388317108,0.014416255056858063,0.7844637632369995,-38.34441375732422
0.5349441170692444,0.43610522150993347,0.463085800409317,0.13180384039878845,0.28983426094055176,0.29159635305404663,0.19894903898239136,0.7708505392074585,0.9678017497062683,0.9012872576713562,0.4016522765159607,-39.0
0.20519475638866425,0.5546334981918335,0.7870742678642273,0.19040843844413757,0.20328760147094727,0.5240042209625244,0.5809158682823181,0.4474748373031616,0.4998229146003723,0.6224462389945984,0.618283748626709,-39.0
0.9524283409118652,0.253208726644516,0.19419914484024048,0.9402986168861389,0.7734462022781372,0.04070579260587692,0.13820569217205048,0.8554098606109619,0.886165201663971,0.47782379388809204,0.18859727680683136,-39.0
0.8568530082702637,0.7174084186553955,0.2676367163658142,0.8710145950317383,0.937131404876709,0.35009530186653137,0.7109056115150452,0.2519345283508301,0.3329744040966034,0.9510993957519531,0.6977525353431702,-38.69615936279297
0.7248660922050476,0.19109049439430237,0.904643714427948,0.48392635583877563,0.6581336855888367,0.2084374874830246,0.2759570777416229,0.14896070957183838,0.15687806904315948,0.7465938329696655,0.9507057070732117,-38.52577209472656
0.4208555003751372,0.9734459543403382,0.9913368625754251,0.7032211999427642,0.10982323924410171,0.6808688402012079,0.6482766314478029,0.872933381870975,0.7423328061531794,0.31758665444425227,0.10074991866372669,-39.0
0.37314185958745016,0.0,1.0,1.0,0.5759059642446523,0.0,0.0,1.0,1.0,1.0,0.0,-39.0
1.0,1.0,0.9570205024475176,0.6480195891983148,0.0,0.035129272021662765,0.9034190816523067,0.6192855689389977,0.452469830453058,0.6774929997109103,0.030480591133624297,-39.0
0.0,0.7131740314073808,1.0,0.8283331762883992,0.5650285443086737,1.0,0.4450979241119825,0.35756915317962573,0.2109779537966671,0.0,1.0,-39.0
0.55895846642864,0.4060336480023095,0.9739334847478286,0.8124358835636979,0.26767899510230864,0.6307224188063858,0.07358199294978236,0.5512497005112665,0.8098979464821883,0.7100911286194214,0.296109931161316,-38.01675796508789
0.9372904813473901,0.8807892270312825,0.5389159565647106,0.8106574899192652,0.14741447422089843,0.4362893879305163,0.09437336469869244,0.4784277840526607,0.8636873045021359,1.0,0.2611002108261899,-38.468170166015625
0.8177811077954923,0.12124302498428198,1.0,0.8134547443633783,0.5961208096036891,0.8274394854342131,0.029852708678720054,0.17871617905733203,0.8388354001447987,0.41694898205981845,0.822471415424652,-37.93193817138672
0.2179520470535298,0.0,1.0,0.8146313028378317,0.1480740716477458,0.42518223259348176,0.6487585360176927,0.02385035719379924,0.6663747860394773,0.3717372320195152,0.5717697460737136,-37.98678207397461
1.0,0.09102672035001648,1.0,0.8142085556730848,0.9614581696645148,1.0,0.0,0.22628304853479222,0.0,1.0,0.4249667489830728,-38.51010513305664
0.535750657977144,0.16059484430860782,1.0,0.8144945772428046,0.0,0.6322238869270652,0.20354412568026667,0.0,0.9733738320397617,0.7921182969811799,0.600310158224219,-38.1400260925293
0.7735614140950325,0.0,1.0,0.8134605414835671,1.0,0.9142544496871029,0.15269148852155415,0.2522777390825428,0.7118453488997658,0.0,1.0,-37.70243453979492
0.7878615017584722,0.0,1.0,0.8138110723874333,1.0,1.0,0.1998888436061475,0.8821436957811821,0.6240587982096237,0.0,1.0,-37.8812370300293
0.40277124121703795,0.0,1.0,0.8118252077034479,1.0,1.0,0.3814151325255047,0.04558866707688687,0.6588089402058381,0.0,1.0,-37.775455474853516
1.0,0.0,1.0,0.8040609799185532,1.0,1.0,0.0,0.0,0.722306325670081,0.0,1.0,-37.65205764770508
1.0,0.0,0.0,0.8012509398251472,1.0,1.0,0.0,0.0,0.7186150342024648,0.0,1.0,-38.69050598144531
1.0,1.0,1.0,0.8046757090039782,1.0,1.0,0.0,0.0,0.7239037066589198,0.0,1.0,-39.0
1.0,0.0,0.9319505390634902,0.8019095936690832,1.0,0.9395541346032131,0.0,0.0,0.8015029756797459,0.0,1.0,-37.91197204589844
1.0,0.0,1.0,0.7941843282965529,1.0,1.0,0.3387833917028486,0.0,0.807011884893316,0.0,1.0,-37.60568618774414
1.0,0.0,0.9995713679409132,0.7894544172566046,1.0,0.13469717659684344,0.0,0.0,0.84502874500349,0.0,1.0,-38.10182571411133
0.7597548772191913,0.0,1.0,0.794703051337093,1.0,1.0,0.0,0.0,0.8211972585570737,0.0,0.2633410683260932,-37.84794998168945
