train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y,C1
0.47510719299316406,0.592523992061615,0.4944792091846466,0.3138517439365387,0.9560918211936951,0.08330223709344864,0.09876348823308945,0.3474661111831665,0.8469153642654419,0.7615082859992981,0.8828067779541016,-39.000003814697266,-0.6379727580465694
0.9187631011009216,0.2862500250339508,0.5051088929176331,0.6896172165870667,0.27230095863342285,0.8246564269065857,0.6974778771400452,0.5748164057731628,0.3590169847011566,0.29750150442123413,0.02517954260110855,-38.02969741821289,-0.7816240440746092
0.5260750651359558,0.8038745522499084,0.08376138657331467,0.20943625271320343,0.17348617315292358,0.7266839742660522,0.4803294539451599,0.9630219340324402,0.19957450032234192,0.1388264298439026,0.28512150049209595,-37.92570495605469,-0.7151724994872816
0.07898399233818054,0.07474814355373383,0.9166491031646729,0.8332487344741821,0.6137464046478271,0.48547473549842834,0.8171943426132202,0.23968861997127533,0.688242495059967,0.6770188212394714,0.6853034496307373,-36.10969924926758,-0.6134815887215966
0.21023868024349213,0.8784206509590149,0.6818870306015015,0.9006596207618713,0.7165848016738892,0.15750639140605927,0.3513347804546356,0.8100937604904175,0.03463667258620262,0.4978320002555847,0.4033699631690979,-39.0,-0.6336446696161336
0.6534215807914734,0.24231180548667908,0.31751662492752075,0.024474523961544037,0.023528169840574265,0.9301406145095825,0.9461123943328857,0.018416356295347214,0.5467840433120728,0.9440127015113831,0.5031578540802002,-38.0607795715332,-0.8502856315037652
0.11712364659248325,0.09638322259105006,0.9888097223463006,0.6711348620559534,0.9324923490542858,0.5153142511844635,0.720617847852496,0.2371246799399673,0.28967547418143286,0.5133479274100864,0.6542487698844865,-36.4534797668457,-0.6115134731713839
0.16715403959400632,0.023831681403300765,0.9909610771879074,0.8539330502269322,0.8607338657674717,0.8107515394687653,0.5440321869967061,0.15794991517193382,0.6460803478849306,0.7465876076194633,0.7681595050121957,-38.02145004272461,-0.7723401603696828
0.4649508870419286,0.3803779621532666,0.8682184097125856,0.6493670055411165,0.8835364261340146,0.4665661871433258,0.6318841106641664,0.45848951418059763,0.5110238834580236,0.4794215771213164,0.3694511116895931,-35.72763442993164,-0.6146814601840325
0.33958157451505394,0.42153331687601203,0.8376267569408554,0.7483678398248172,0.5852816874779321,0.4541642963886261,0.4177416722610658,0.5921548426156455,0.9466171774370302,0.5328498318310704,0.7255956709686984,-35.341705322265625,-0.615495012508032
