x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,train_C1
0.8115136623382568,0.3370577394962311,0.8255067467689514,0.2745837867259979,0.04972100257873535,0.4884716868400574,0.5866866707801819,0.2259111851453781,0.7257688045501709,0.09381042420864105,0.06511487811803818,1.0
0.4740409851074219,0.9243625998497009,0.47781506180763245,0.8765851259231567,0.8832374811172485,0.598632276058197,0.14004705846309662,0.882717490196228,0.3703579902648926,0.57282954454422,0.6766875386238098,-1.0
0.2241034209728241,0.10452358424663544,0.6017906665802002,0.03192170336842537,0.5181844830513,0.7832103371620178,0.793794572353363,0.7385019063949585,0.22715304791927338,0.9177398085594177,0.8449002504348755,-1.0
0.5614516735076904,0.6256162524223328,0.19934923946857452,0.6797025203704834,0.41416746377944946,0.17462091147899628,0.4955612123012543,0.395063579082489,0.8638076782226562,0.37634268403053284,0.39787834882736206,1.0
0.7482319474220276,0.20657753944396973,0.2667282819747925,0.5771111845970154,0.33363497257232666,0.3422909677028656,0.9831866025924683,0.5147162675857544,0.0988825187087059,0.7294307351112366,0.9557175636291504,1.0
0.03676971420645714,0.5548124313354492,0.926974356174469,0.2092505395412445,0.7335245609283447,0.7014759182929993,0.30604714155197144,0.3590225577354431,0.9934758543968201,0.18794214725494385,0.2860385775566101,-1.0
0.2868296504020691,0.4703545570373535,0.05106860399246216,0.8666165471076965,0.8650532364845276,0.8834897875785828,0.6512010097503662,0.027821816504001617,0.6044476628303528,0.28236305713653564,0.2355017364025116,-1.0
0.9981722235679626,0.7598159313201904,0.6409404277801514,0.48422881960868835,0.20247632265090942,0.02392474189400673,0.07565483450889587,0.8718835115432739,0.49110645055770874,0.7614738345146179,0.5072315335273743,1.0
0.9067400097846985,0.007795180194079876,0.10838041454553604,0.16702771186828613,0.9677261710166931,0.2262049913406372,0.9369611144065857,0.5654191970825195,0.023718886077404022,0.49999889731407166,0.6220827698707581,-1.0
0.37020114064216614,0.7307844758033752,0.6981305480003357,0.5505169034004211,0.0981099009513855,0.8666245937347412,0.3524118661880493,0.2835060656070709,0.879245936870575,0.9583881497383118,0.1360003799200058,-1.0
0.12014144659042358,0.30257758498191833,0.32379594445228577,0.3931471109390259,0.4985637664794922,0.5484097003936768,0.6986642479896545,0.07965715229511261,0.5234256386756897,0.5509780645370483,0.34229937195777893,1.0
0.6567999720573425,0.9672825932502747,0.9839203357696533,0.7599138617515564,0.5664139986038208,0.40757930278778076,0.028086641803383827,0.7979886531829834,0.3866431415081024,0.029966741800308228,0.9148075580596924,-1.0
0.5940457582473755,0.3880302906036377,0.5493616461753845,0.996898889541626,0.6813885569572449,0.07526467740535736,0.5092723369598389,0.1667240411043167,0.6505407094955444,0.864378035068512,0.48148199915885925,-1.0
